case_id,scope,origen,t_s,evento,etapa,detalle
SEL-23,selected_hemogram,cliente_sse,0.162,retrieval_completed,,
SEL-23,selected_hemogram,cliente_sse,0.162,generation_started,,
SEL-23,selected_hemogram,cliente_sse,15.162,heartbeat,,
SEL-23,selected_hemogram,cliente_sse,30.165,heartbeat,,
SEL-23,selected_hemogram,cliente_sse,35.733,status,validating,
SEL-23,selected_hemogram,cliente_sse,35.733,status,repairing,
SEL-23,selected_hemogram,cliente_sse,50.736,heartbeat,,
SEL-23,selected_hemogram,cliente_sse,65.736,heartbeat,,
SEL-23,selected_hemogram,cliente_sse,80.737,heartbeat,,
SEL-23,selected_hemogram,cliente_sse,90.501,error,,
SEL-23,selected_hemogram,backend,2026-08-08T00:33:01.568934268Z,llm_chat.turn_guard,,
SEL-23,selected_hemogram,backend,2026-08-08T00:33:01.571323468Z,llm_chat.routed,,database_generation/selected_value
SEL-23,selected_hemogram,backend,2026-08-08T00:33:01.574693098Z,llm_chat.clinical_claim_scope,,
SEL-23,selected_hemogram,backend,2026-08-08T00:33:01.574743578Z,llm_chat.response_plan,,
SEL-23,selected_hemogram,backend,2026-08-08T00:33:01.580586167Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
SEL-23,selected_hemogram,backend,2026-08-08T00:33:01.581520458Z,llm_chat.queue_acquired,,
SEL-23,selected_hemogram,backend,2026-08-08T00:33:37.145484440Z,llm_chat.perf,,
SEL-23,selected_hemogram,backend,2026-08-08T00:33:37.156469030Z,llm_chat.validation,,invalid/limitation_claim_invalid/
SEL-23,selected_hemogram,backend,2026-08-08T00:33:37.156504470Z,llm_chat.regeneration,,
SEL-23,selected_hemogram,backend,2026-08-08T00:33:37.172260049Z,llm_chat.generation_config,,hemogram_interpretation_structured_repair temp=0.1 attempt=2
SEL-23,selected_hemogram,backend,2026-08-08T00:33:37.172416479Z,llm_chat.queue_acquired,,
SEL-23,selected_hemogram,backend,2026-08-08T00:34:02.058940465Z,llm_chat.perf,,
SEL-23,selected_hemogram,backend,2026-08-08T00:34:02.059761755Z,llm_chat.validation,,invalid/limitation_claim_invalid/
SEL-23,selected_hemogram,backend,2026-08-08T00:34:02.064189325Z,llm_chat.last_resort,,
SEL-23,selected_hemogram,backend,2026-08-08T00:34:02.064339055Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=3
SEL-23,selected_hemogram,backend,2026-08-08T00:34:02.064463265Z,llm_chat.queue_acquired,,
SEL-23,selected_hemogram,backend,2026-08-08T00:34:31.898152221Z,llm_chat.perf,,
SEL-23,selected_hemogram,backend,2026-08-08T00:34:31.898662081Z,llm_chat.validation,,invalid/structured_schema_invalid/policy_rule_id_missing
SEL-23,selected_hemogram,backend,2026-08-08T00:34:31.923950919Z,llm_chat.terminal_error,,generation_repair_failed
SEL-24,selected_hemogram,cliente_sse,0.146,start,,
SEL-24,selected_hemogram,cliente_sse,0.152,context_ready,,
SEL-24,selected_hemogram,cliente_sse,0.152,retrieval_completed,,
SEL-24,selected_hemogram,cliente_sse,0.152,generation_started,,
SEL-24,selected_hemogram,cliente_sse,15.149,heartbeat,,
SEL-24,selected_hemogram,cliente_sse,30.149,heartbeat,,
SEL-24,selected_hemogram,cliente_sse,45.15,heartbeat,,
SEL-24,selected_hemogram,cliente_sse,60.159,heartbeat,,
SEL-24,selected_hemogram,cliente_sse,63.263,status,validating,
SEL-24,selected_hemogram,cliente_sse,63.263,status,repairing,
SEL-24,selected_hemogram,cliente_sse,78.263,heartbeat,,
SEL-24,selected_hemogram,cliente_sse,93.266,heartbeat,,
SEL-24,selected_hemogram,cliente_sse,108.301,heartbeat,,
SEL-24,selected_hemogram,cliente_sse,123.267,heartbeat,,
SEL-24,selected_hemogram,cliente_sse,134.473,error,,
SEL-24,selected_hemogram,backend,2026-08-08T00:34:35.060285713Z,llm_chat.turn_guard,,
SEL-24,selected_hemogram,backend,2026-08-08T00:34:35.062064582Z,llm_chat.routed,,database_generation/selected_value
SEL-24,selected_hemogram,backend,2026-08-08T00:34:35.064846532Z,llm_chat.clinical_claim_scope,,
SEL-24,selected_hemogram,backend,2026-08-08T00:34:35.064924642Z,llm_chat.response_plan,,
SEL-24,selected_hemogram,backend,2026-08-08T00:34:35.070155422Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
SEL-24,selected_hemogram,backend,2026-08-08T00:34:35.070539362Z,llm_chat.queue_acquired,,
SEL-24,selected_hemogram,backend,2026-08-08T00:35:38.152375237Z,llm_chat.perf,,
SEL-24,selected_hemogram,backend,2026-08-08T00:35:38.186750694Z,llm_chat.validation,,invalid/ambiguous_parameter_claim/ambiguous_parameter_claim:neu
SEL-24,selected_hemogram,backend,2026-08-08T00:35:38.186802134Z,llm_chat.regeneration,,
SEL-24,selected_hemogram,backend,2026-08-08T00:35:38.202548113Z,llm_chat.generation_config,,hemogram_interpretation_structured_repair temp=0.1 attempt=2
SEL-24,selected_hemogram,backend,2026-08-08T00:35:38.202743903Z,llm_chat.queue_acquired,,
SEL-24,selected_hemogram,backend,2026-08-08T00:36:21.463511738Z,llm_chat.perf,,
SEL-24,selected_hemogram,backend,2026-08-08T00:36:21.487698407Z,llm_chat.validation,,invalid/ambiguous_parameter_claim/ambiguous_parameter_claim:neu
SEL-24,selected_hemogram,backend,2026-08-08T00:36:21.492426327Z,llm_chat.last_resort,,
SEL-24,selected_hemogram,backend,2026-08-08T00:36:21.492459917Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=3
SEL-24,selected_hemogram,backend,2026-08-08T00:36:21.492899597Z,llm_chat.queue_acquired,,
SEL-24,selected_hemogram,backend,2026-08-08T00:36:49.369558500Z,llm_chat.perf,,
SEL-24,selected_hemogram,backend,2026-08-08T00:36:49.371471569Z,llm_chat.validation,,invalid/definitive_diagnosis/
SEL-24,selected_hemogram,backend,2026-08-08T00:36:49.396908438Z,llm_chat.terminal_error,,generation_repair_failed
HIS-01,hemogram_history,cliente_sse,0.162,start,,
HIS-01,hemogram_history,cliente_sse,0.162,context_ready,,
HIS-01,hemogram_history,cliente_sse,0.162,retrieval_completed,,
HIS-01,hemogram_history,cliente_sse,0.163,generation_started,,
HIS-01,hemogram_history,cliente_sse,15.164,heartbeat,,
HIS-01,hemogram_history,cliente_sse,30.164,heartbeat,,
HIS-01,hemogram_history,cliente_sse,42.001,status,validating,
HIS-01,hemogram_history,cliente_sse,42.03,final,,
HIS-01,hemogram_history,cliente_sse,42.031,done,,
HIS-01,hemogram_history,backend,2026-08-08T00:36:52.545067884Z,llm_chat.turn_guard,,
HIS-01,hemogram_history,backend,2026-08-08T00:36:52.547035564Z,llm_chat.routed,,database_generation/history_comparison
HIS-01,hemogram_history,backend,2026-08-08T00:36:52.552157753Z,llm_chat.clinical_claim_scope,,
HIS-01,hemogram_history,backend,2026-08-08T00:36:52.552221293Z,llm_chat.response_plan,,
HIS-01,hemogram_history,backend,2026-08-08T00:36:52.558559413Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-01,hemogram_history,backend,2026-08-08T00:36:52.558980172Z,llm_chat.queue_acquired,,
HIS-01,hemogram_history,backend,2026-08-08T00:37:34.380547113Z,llm_chat.perf,,
HIS-01,hemogram_history,backend,2026-08-08T00:37:34.397732942Z,llm_chat.validation,,valid/ok/
HIS-01,hemogram_history,backend,2026-08-08T00:37:34.397787262Z,llm_chat.candidate_selected,,
HIS-01,hemogram_history,backend,2026-08-08T00:37:34.427850050Z,llm_chat.completed,,
HIS-02,hemogram_history,cliente_sse,0.155,start,,
HIS-02,hemogram_history,cliente_sse,0.156,context_ready,,
HIS-02,hemogram_history,cliente_sse,0.156,retrieval_completed,,
HIS-02,hemogram_history,cliente_sse,0.156,generation_started,,
HIS-02,hemogram_history,cliente_sse,15.157,heartbeat,,
HIS-02,hemogram_history,cliente_sse,30.158,heartbeat,,
HIS-02,hemogram_history,cliente_sse,45.159,heartbeat,,
HIS-02,hemogram_history,cliente_sse,60.159,heartbeat,,
HIS-02,hemogram_history,cliente_sse,75.16,heartbeat,,
HIS-02,hemogram_history,cliente_sse,90.16,heartbeat,,
HIS-02,hemogram_history,cliente_sse,105.161,heartbeat,,
HIS-02,hemogram_history,cliente_sse,106.488,status,validating,
HIS-02,hemogram_history,cliente_sse,106.488,status,repairing,
HIS-02,hemogram_history,cliente_sse,121.49,heartbeat,,
HIS-02,hemogram_history,cliente_sse,136.49,heartbeat,,
HIS-02,hemogram_history,cliente_sse,151.49,heartbeat,,
HIS-02,hemogram_history,cliente_sse,166.49,heartbeat,,
HIS-02,hemogram_history,cliente_sse,181.494,heartbeat,,
HIS-02,hemogram_history,cliente_sse,196.492,heartbeat,,
HIS-02,hemogram_history,cliente_sse,211.492,heartbeat,,
HIS-02,hemogram_history,cliente_sse,212.315,error,,
HIS-02,hemogram_history,backend,2026-08-08T00:37:37.572541346Z,llm_chat.turn_guard,,
HIS-02,hemogram_history,backend,2026-08-08T00:37:37.573937825Z,llm_chat.routed,,database_generation/history_comparison
HIS-02,hemogram_history,backend,2026-08-08T00:37:37.577766705Z,llm_chat.clinical_claim_scope,,
HIS-02,hemogram_history,backend,2026-08-08T00:37:37.577956795Z,llm_chat.response_plan,,
HIS-02,hemogram_history,backend,2026-08-08T00:37:37.584201895Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-02,hemogram_history,backend,2026-08-08T00:37:37.584418744Z,llm_chat.queue_acquired,,
HIS-02,hemogram_history,backend,2026-08-08T00:39:23.902885998Z,llm_chat.perf,,
HIS-02,hemogram_history,backend,2026-08-08T00:39:23.917385138Z,llm_chat.validation,,invalid/structured_json_invalid/
HIS-02,hemogram_history,backend,2026-08-08T00:39:23.917425078Z,llm_chat.regeneration,,
HIS-02,hemogram_history,backend,2026-08-08T00:39:23.932030556Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-02,hemogram_history,backend,2026-08-08T00:39:23.932168556Z,llm_chat.queue_acquired,,
HIS-02,hemogram_history,backend,2026-08-08T00:40:41.834569905Z,llm_chat.perf,,
HIS-02,hemogram_history,backend,2026-08-08T00:40:41.835051424Z,llm_chat.validation,,invalid/structured_schema_invalid/patient_fact_ids_missing
HIS-02,hemogram_history,backend,2026-08-08T00:40:41.839316864Z,llm_chat.last_resort,,
HIS-02,hemogram_history,backend,2026-08-08T00:40:41.839503964Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
HIS-02,hemogram_history,backend,2026-08-08T00:40:41.839519374Z,llm_chat.queue_acquired,,
HIS-02,hemogram_history,backend,2026-08-08T00:41:09.721877148Z,llm_chat.perf,,
HIS-02,hemogram_history,backend,2026-08-08T00:41:09.722288918Z,llm_chat.validation,,invalid/structured_schema_invalid/policy_rule_id_missing
HIS-02,hemogram_history,backend,2026-08-08T00:41:09.745040937Z,llm_chat.terminal_error,,generation_repair_failed
HIS-03,hemogram_history,cliente_sse,0.187,start,,
HIS-03,hemogram_history,cliente_sse,0.187,context_ready,,
HIS-03,hemogram_history,cliente_sse,0.188,retrieval_completed,,
HIS-03,hemogram_history,cliente_sse,0.188,generation_started,,
HIS-03,hemogram_history,cliente_sse,15.189,heartbeat,,
HIS-03,hemogram_history,cliente_sse,30.188,heartbeat,,
HIS-03,hemogram_history,cliente_sse,45.192,heartbeat,,
HIS-03,hemogram_history,cliente_sse,60.19,heartbeat,,
HIS-03,hemogram_history,cliente_sse,75.191,heartbeat,,
HIS-03,hemogram_history,cliente_sse,88.984,status,validating,
HIS-03,hemogram_history,cliente_sse,89.013,final,,
HIS-03,hemogram_history,cliente_sse,89.014,done,,
HIS-03,hemogram_history,backend,2026-08-08T00:41:12.919581670Z,llm_chat.turn_guard,,
HIS-03,hemogram_history,backend,2026-08-08T00:41:12.921381880Z,llm_chat.routed,,database_generation/history_comparison
HIS-03,hemogram_history,backend,2026-08-08T00:41:12.925258049Z,llm_chat.clinical_claim_scope,,
HIS-03,hemogram_history,backend,2026-08-08T00:41:12.925384589Z,llm_chat.response_plan,,
HIS-03,hemogram_history,backend,2026-08-08T00:41:12.931920289Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-03,hemogram_history,backend,2026-08-08T00:41:12.932389029Z,llm_chat.queue_acquired,,
HIS-03,hemogram_history,backend,2026-08-08T00:42:41.684201996Z,llm_chat.perf,,
HIS-03,hemogram_history,backend,2026-08-08T00:42:41.731246992Z,llm_chat.validation,,valid/ok/
HIS-03,hemogram_history,backend,2026-08-08T00:42:41.731294272Z,llm_chat.candidate_selected,,
HIS-03,hemogram_history,backend,2026-08-08T00:42:41.760524580Z,llm_chat.completed,,
HIS-04,hemogram_history,cliente_sse,0.156,start,,
HIS-04,hemogram_history,cliente_sse,0.157,context_ready,,
HIS-04,hemogram_history,cliente_sse,0.157,retrieval_completed,,
HIS-04,hemogram_history,cliente_sse,0.157,generation_started,,
HIS-04,hemogram_history,cliente_sse,15.157,heartbeat,,
HIS-04,hemogram_history,cliente_sse,24.842,status,validating,
HIS-04,hemogram_history,cliente_sse,24.871,final,,
HIS-04,hemogram_history,cliente_sse,24.871,done,,
HIS-04,hemogram_history,backend,2026-08-08T00:42:44.907900675Z,llm_chat.turn_guard,,
HIS-04,hemogram_history,backend,2026-08-08T00:42:44.909298915Z,llm_chat.routed,,restricted_generation/ambiguous_but_possibly_cbc
HIS-04,hemogram_history,backend,2026-08-08T00:42:44.913040664Z,llm_chat.clinical_claim_scope,,
HIS-04,hemogram_history,backend,2026-08-08T00:42:44.913219344Z,llm_chat.response_plan,,
HIS-04,hemogram_history,backend,2026-08-08T00:42:44.918220614Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-04,hemogram_history,backend,2026-08-08T00:42:44.918597074Z,llm_chat.queue_acquired,,
HIS-04,hemogram_history,backend,2026-08-08T00:43:09.588690128Z,llm_chat.perf,,
HIS-04,hemogram_history,backend,2026-08-08T00:43:09.603935557Z,llm_chat.validation,,valid/ok/
HIS-04,hemogram_history,backend,2026-08-08T00:43:09.603975977Z,llm_chat.candidate_selected,,
HIS-04,hemogram_history,backend,2026-08-08T00:43:09.631197565Z,llm_chat.completed,,
HIS-05,hemogram_history,cliente_sse,0.149,start,,
HIS-05,hemogram_history,cliente_sse,0.15,context_ready,,
HIS-05,hemogram_history,cliente_sse,0.151,retrieval_completed,,
HIS-05,hemogram_history,cliente_sse,0.151,generation_started,,
HIS-05,hemogram_history,cliente_sse,15.15,heartbeat,,
HIS-05,hemogram_history,cliente_sse,30.151,heartbeat,,
HIS-05,hemogram_history,cliente_sse,37.45,status,validating,
HIS-05,hemogram_history,cliente_sse,37.451,status,repairing,
HIS-05,hemogram_history,cliente_sse,52.452,heartbeat,,
HIS-05,hemogram_history,cliente_sse,67.453,heartbeat,,
HIS-05,hemogram_history,cliente_sse,82.453,heartbeat,,
HIS-05,hemogram_history,cliente_sse,90.55,final,,
HIS-05,hemogram_history,cliente_sse,90.551,done,,
HIS-05,hemogram_history,backend,2026-08-08T00:43:12.772858900Z,llm_chat.turn_guard,,
HIS-05,hemogram_history,backend,2026-08-08T00:43:12.774536490Z,llm_chat.routed,,database_generation/history_comparison
HIS-05,hemogram_history,backend,2026-08-08T00:43:12.777951480Z,llm_chat.clinical_claim_scope,,
HIS-05,hemogram_history,backend,2026-08-08T00:43:12.777984860Z,llm_chat.response_plan,,
HIS-05,hemogram_history,backend,2026-08-08T00:43:12.783488860Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-05,hemogram_history,backend,2026-08-08T00:43:12.783933660Z,llm_chat.queue_acquired,,
HIS-05,hemogram_history,backend,2026-08-08T00:43:50.062867206Z,llm_chat.perf,,
HIS-05,hemogram_history,backend,2026-08-08T00:43:50.085991894Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/PLT:value,PLT:unit,PLT:value,PLT:unit"
HIS-05,hemogram_history,backend,2026-08-08T00:43:50.086051814Z,llm_chat.regeneration,,
HIS-05,hemogram_history,backend,2026-08-08T00:43:50.100939323Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-05,hemogram_history,backend,2026-08-08T00:43:50.100991863Z,llm_chat.queue_acquired,,
HIS-05,hemogram_history,backend,2026-08-08T00:44:22.229281572Z,llm_chat.perf,,
HIS-05,hemogram_history,backend,2026-08-08T00:44:22.237414482Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/PLT:value,PLT:unit,PLT:value,PLT:unit"
HIS-05,hemogram_history,backend,2026-08-08T00:44:22.241624912Z,llm_chat.last_resort,,
HIS-05,hemogram_history,backend,2026-08-08T00:44:22.241631602Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
HIS-05,hemogram_history,backend,2026-08-08T00:44:22.241970002Z,llm_chat.queue_acquired,,
HIS-05,hemogram_history,backend,2026-08-08T00:44:43.152715639Z,llm_chat.perf,,
HIS-05,hemogram_history,backend,2026-08-08T00:44:43.158322439Z,llm_chat.validation,,valid/ok/
HIS-05,hemogram_history,backend,2026-08-08T00:44:43.158604398Z,llm_chat.candidate_selected,,
HIS-05,hemogram_history,backend,2026-08-08T00:44:43.185531387Z,llm_chat.completed,,
HIS-06,hemogram_history,cliente_sse,0.15,start,,
HIS-06,hemogram_history,cliente_sse,0.152,context_ready,,
HIS-06,hemogram_history,cliente_sse,0.152,retrieval_completed,,
HIS-06,hemogram_history,cliente_sse,0.152,generation_started,,
HIS-06,hemogram_history,cliente_sse,15.152,heartbeat,,
HIS-06,hemogram_history,cliente_sse,30.152,heartbeat,,
HIS-06,hemogram_history,cliente_sse,35.589,status,validating,
HIS-06,hemogram_history,cliente_sse,35.589,status,repairing,
HIS-06,hemogram_history,cliente_sse,50.589,heartbeat,,
HIS-06,hemogram_history,cliente_sse,65.589,heartbeat,,
HIS-06,hemogram_history,cliente_sse,80.59,heartbeat,,
HIS-06,hemogram_history,cliente_sse,95.359,error,,
HIS-06,hemogram_history,backend,2026-08-08T00:44:46.328741302Z,llm_chat.turn_guard,,
HIS-06,hemogram_history,backend,2026-08-08T00:44:46.330109992Z,llm_chat.routed,,database_generation/history_comparison
HIS-06,hemogram_history,backend,2026-08-08T00:44:46.333186272Z,llm_chat.clinical_claim_scope,,
HIS-06,hemogram_history,backend,2026-08-08T00:44:46.333276832Z,llm_chat.response_plan,,
HIS-06,hemogram_history,backend,2026-08-08T00:44:46.338260451Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-06,hemogram_history,backend,2026-08-08T00:44:46.338476681Z,llm_chat.queue_acquired,,
HIS-06,hemogram_history,backend,2026-08-08T00:45:21.761051024Z,llm_chat.perf,,
HIS-06,hemogram_history,backend,2026-08-08T00:45:21.778622303Z,llm_chat.validation,,invalid/structured_patient_fact_not_materialized/
HIS-06,hemogram_history,backend,2026-08-08T00:45:21.778665793Z,llm_chat.regeneration,,
HIS-06,hemogram_history,backend,2026-08-08T00:45:21.791197162Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-06,hemogram_history,backend,2026-08-08T00:45:21.791328142Z,llm_chat.queue_acquired,,
HIS-06,hemogram_history,backend,2026-08-08T00:45:54.966088579Z,llm_chat.perf,,
HIS-06,hemogram_history,backend,2026-08-08T00:45:54.971083299Z,llm_chat.validation,,invalid/structured_patient_fact_not_materialized/
HIS-06,hemogram_history,backend,2026-08-08T00:45:54.975476669Z,llm_chat.last_resort,,
HIS-06,hemogram_history,backend,2026-08-08T00:45:54.975486479Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
HIS-06,hemogram_history,backend,2026-08-08T00:45:54.975674459Z,llm_chat.queue_acquired,,
HIS-06,hemogram_history,backend,2026-08-08T00:46:21.528673101Z,llm_chat.perf,,
HIS-06,hemogram_history,backend,2026-08-08T00:46:21.529230581Z,llm_chat.validation,,invalid/structured_schema_invalid/policy_rule_id_missing
HIS-06,hemogram_history,backend,2026-08-08T00:46:21.549980390Z,llm_chat.terminal_error,,generation_repair_failed
HIS-07,hemogram_history,cliente_sse,0.157,start,,
HIS-07,hemogram_history,cliente_sse,0.158,context_ready,,
HIS-07,hemogram_history,cliente_sse,0.158,retrieval_completed,,
HIS-07,hemogram_history,cliente_sse,0.158,generation_started,,
HIS-07,hemogram_history,cliente_sse,15.159,heartbeat,,
HIS-07,hemogram_history,cliente_sse,30.161,heartbeat,,
HIS-07,hemogram_history,cliente_sse,35.497,status,validating,
HIS-07,hemogram_history,cliente_sse,35.497,status,repairing,
HIS-07,hemogram_history,cliente_sse,50.481,heartbeat,,
HIS-07,hemogram_history,cliente_sse,65.482,heartbeat,,
HIS-07,hemogram_history,cliente_sse,80.482,heartbeat,,
HIS-07,hemogram_history,cliente_sse,95.495,heartbeat,,
HIS-07,hemogram_history,cliente_sse,98.796,error,,
HIS-07,hemogram_history,backend,2026-08-08T00:46:24.697332850Z,llm_chat.turn_guard,,
HIS-07,hemogram_history,backend,2026-08-08T00:46:24.698643249Z,llm_chat.routed,,database_generation/history_comparison
HIS-07,hemogram_history,backend,2026-08-08T00:46:24.701847409Z,llm_chat.clinical_claim_scope,,
HIS-07,hemogram_history,backend,2026-08-08T00:46:24.702089959Z,llm_chat.response_plan,,
HIS-07,hemogram_history,backend,2026-08-08T00:46:24.706915979Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-07,hemogram_history,backend,2026-08-08T00:46:24.707305149Z,llm_chat.queue_acquired,,
HIS-07,hemogram_history,backend,2026-08-08T00:47:00.015316219Z,llm_chat.perf,,
HIS-07,hemogram_history,backend,2026-08-08T00:47:00.031466057Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/MCHC:value,MCHC:unit,MCHC:value,MCHC:unit"
HIS-07,hemogram_history,backend,2026-08-08T00:47:00.031508067Z,llm_chat.regeneration,,
HIS-07,hemogram_history,backend,2026-08-08T00:47:00.043342706Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-07,hemogram_history,backend,2026-08-08T00:47:00.043525066Z,llm_chat.queue_acquired,,
HIS-07,hemogram_history,backend,2026-08-08T00:47:37.572154456Z,llm_chat.perf,,
HIS-07,hemogram_history,backend,2026-08-08T00:47:37.577967446Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/MCHC:value,MCHC:unit,MCHC:value,MCHC:unit"
HIS-07,hemogram_history,backend,2026-08-08T00:47:37.581756276Z,llm_chat.last_resort,,
HIS-07,hemogram_history,backend,2026-08-08T00:47:37.581881866Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
HIS-07,hemogram_history,backend,2026-08-08T00:47:37.582034716Z,llm_chat.queue_acquired,,
HIS-07,hemogram_history,backend,2026-08-08T00:48:03.324211913Z,llm_chat.perf,,
HIS-07,hemogram_history,backend,2026-08-08T00:48:03.324649623Z,llm_chat.validation,,invalid/structured_schema_invalid/policy_rule_id_missing
HIS-07,hemogram_history,backend,2026-08-08T00:48:03.347601722Z,llm_chat.terminal_error,,generation_repair_failed
HIS-08,hemogram_history,cliente_sse,0.179,start,,
HIS-08,hemogram_history,cliente_sse,0.179,context_ready,,
HIS-08,hemogram_history,cliente_sse,0.179,retrieval_completed,,
HIS-08,hemogram_history,cliente_sse,0.179,generation_started,,
HIS-08,hemogram_history,cliente_sse,15.145,heartbeat,,
HIS-08,hemogram_history,cliente_sse,30.144,heartbeat,,
HIS-08,hemogram_history,cliente_sse,45.148,heartbeat,,
HIS-08,hemogram_history,cliente_sse,47.077,status,validating,
HIS-08,hemogram_history,cliente_sse,47.109,final,,
HIS-08,hemogram_history,cliente_sse,47.109,done,,
HIS-08,hemogram_history,backend,2026-08-08T00:48:06.479524067Z,llm_chat.turn_guard,,
HIS-08,hemogram_history,backend,2026-08-08T00:48:06.480978797Z,llm_chat.routed,,database_generation/history_comparison
HIS-08,hemogram_history,backend,2026-08-08T00:48:06.484513387Z,llm_chat.clinical_claim_scope,,
HIS-08,hemogram_history,backend,2026-08-08T00:48:06.484745367Z,llm_chat.response_plan,,
HIS-08,hemogram_history,backend,2026-08-08T00:48:06.490568956Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-08,hemogram_history,backend,2026-08-08T00:48:06.491033417Z,llm_chat.queue_acquired,,
HIS-08,hemogram_history,backend,2026-08-08T00:48:53.380087556Z,llm_chat.perf,,
HIS-08,hemogram_history,backend,2026-08-08T00:48:53.423781692Z,llm_chat.validation,,valid/ok/
HIS-08,hemogram_history,backend,2026-08-08T00:48:53.423837903Z,llm_chat.candidate_selected,,
HIS-08,hemogram_history,backend,2026-08-08T00:48:53.456303980Z,llm_chat.completed,,
HIS-09,hemogram_history,cliente_sse,0.16,start,,
HIS-09,hemogram_history,cliente_sse,0.161,context_ready,,
HIS-09,hemogram_history,cliente_sse,0.162,retrieval_completed,,
HIS-09,hemogram_history,cliente_sse,0.162,generation_started,,
HIS-09,hemogram_history,cliente_sse,15.164,heartbeat,,
HIS-09,hemogram_history,cliente_sse,30.163,heartbeat,,
HIS-09,hemogram_history,cliente_sse,45.169,heartbeat,,
HIS-09,hemogram_history,cliente_sse,46.024,status,validating,
HIS-09,hemogram_history,cliente_sse,46.064,final,,
HIS-09,hemogram_history,cliente_sse,46.064,done,,
HIS-09,hemogram_history,backend,2026-08-08T00:48:56.606864524Z,llm_chat.turn_guard,,
HIS-09,hemogram_history,backend,2026-08-08T00:48:56.608364744Z,llm_chat.routed,,database_generation/history_comparison
HIS-09,hemogram_history,backend,2026-08-08T00:48:56.612236914Z,llm_chat.clinical_claim_scope,,
HIS-09,hemogram_history,backend,2026-08-08T00:48:56.612296193Z,llm_chat.response_plan,,
HIS-09,hemogram_history,backend,2026-08-08T00:48:56.619273623Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-09,hemogram_history,backend,2026-08-08T00:48:56.619533053Z,llm_chat.queue_acquired,,
HIS-09,hemogram_history,backend,2026-08-08T00:49:42.459187495Z,llm_chat.perf,,
HIS-09,hemogram_history,backend,2026-08-08T00:49:42.483427644Z,llm_chat.validation,,valid/ok/
HIS-09,hemogram_history,backend,2026-08-08T00:49:42.483468774Z,llm_chat.candidate_selected,,
HIS-09,hemogram_history,backend,2026-08-08T00:49:42.515381793Z,llm_chat.completed,,
HIS-10,hemogram_history,cliente_sse,0.158,start,,
HIS-10,hemogram_history,cliente_sse,0.158,context_ready,,
HIS-10,hemogram_history,cliente_sse,0.158,retrieval_completed,,
HIS-10,hemogram_history,cliente_sse,0.159,generation_started,,
HIS-10,hemogram_history,cliente_sse,15.158,heartbeat,,
HIS-10,hemogram_history,cliente_sse,30.157,heartbeat,,
HIS-10,hemogram_history,cliente_sse,34.511,status,validating,
HIS-10,hemogram_history,cliente_sse,34.534,final,,
HIS-10,hemogram_history,cliente_sse,34.534,done,,
HIS-10,hemogram_history,backend,2026-08-08T00:49:45.666583377Z,llm_chat.turn_guard,,
HIS-10,hemogram_history,backend,2026-08-08T00:49:45.668115487Z,llm_chat.routed,,database_generation/history_comparison
HIS-10,hemogram_history,backend,2026-08-08T00:49:45.671911627Z,llm_chat.clinical_claim_scope,,
HIS-10,hemogram_history,backend,2026-08-08T00:49:45.671957847Z,llm_chat.response_plan,,
HIS-10,hemogram_history,backend,2026-08-08T00:49:45.678522316Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-10,hemogram_history,backend,2026-08-08T00:49:45.678914336Z,llm_chat.queue_acquired,,
HIS-10,hemogram_history,backend,2026-08-08T00:50:20.016254144Z,llm_chat.perf,,
HIS-10,hemogram_history,backend,2026-08-08T00:50:20.035624393Z,llm_chat.validation,,valid/ok/
HIS-10,hemogram_history,backend,2026-08-08T00:50:20.035698643Z,llm_chat.candidate_selected,,
